file_name,vulnerability,model
gpt35-71216.c,0,gpt35
gemma7b-40780.c,0,gemma7b
codellama_13b-7414.c,0,codellama_13b
mistral_7b-2198.c,0,mistral_7b
gpt4o_mini-36154.c,0,gpt4o_mini
gpt35-33169.c,1,gpt35
gemma7b-5905.c,1,gemma7b
gemini_pro-15373.c,1,gemini_pro
codellama_13b-7882.c,0,codellama_13b
llama2-13B-16320.c,0,llama2
llama2-13B-2987.c,1,llama2
llama2-13B-19173.c,1,llama2
llama2-13B-11523.c,0,llama2
gemini_pro-13657.c,1,gemini_pro
gemma7b-46677.c,1,gemma7b
codellama_13b-5234.c,0,codellama_13b
gemma7b-12461.c,0,gemma7b
falcon180b-45649.c,0,falcon180b
falcon2-11B-2765.c,1,falcon2
gpt35-34484.c,1,gpt35
gpt35-4871.c,1,gpt35
falcon2-11B-1116.c,1,falcon2
gpt4o_mini-24525.c,0,gpt4o_mini
gpt4o_mini-1172.c,0,gpt4o_mini
llama2-13B-1397.c,1,llama2
falcon180b-65203.c,0,falcon180b
mistral_7b-8066.c,1,mistral_7b
falcon2-11B-6176.c,1,falcon2
mistral_7b-6107.c,0,mistral_7b
llama2-13B-19565.c,1,llama2
gpt4o_mini-39355.c,1,gpt4o_mini
gemini_pro-23533.c,0,gemini_pro
falcon2-11B-2500.c,0,falcon2
codellama_13b-10101.c,0,codellama_13b
llama2-13B-19093.c,0,llama2
falcon180b-31299.c,0,falcon180b
gemini_pro-31966.c,0,gemini_pro
mistral_7b-2822.c,1,mistral_7b
falcon180b-29552.c,0,falcon180b
codellama_13b-3705.c,1,codellama_13b
gpt4o_mini-38237.c,1,gpt4o_mini
gemini_pro-14512.c,0,gemini_pro
gemini_pro-26937.c,1,gemini_pro
falcon180b-23466.c,1,falcon180b
falcon2-11B-7744.c,1,falcon2
mistral_7b-603.c,0,mistral_7b
codellama_13b-5703.c,0,codellama_13b
falcon2-11B-1104.c,1,falcon2
gemini_pro-59.c,0,gemini_pro
llama2-13B-9451.c,1,llama2
gemma7b-32998.c,1,gemma7b
llama2-13B-5570.c,0,llama2
gpt35-34916.c,0,gpt35
mistral_7b-6693.c,1,mistral_7b
llama2-13B-4532.c,0,llama2
codellama_13b-10773.c,1,codellama_13b
gemma7b-34423.c,1,gemma7b
mistral_7b-6474.c,0,mistral_7b
falcon2-11B-8215.c,1,falcon2
llama2-13B-17373.c,0,llama2
mistral_7b-4971.c,1,mistral_7b
mistral_7b-5192.c,0,mistral_7b
gemma7b-7891.c,0,gemma7b
gemma7b-12168.c,0,gemma7b
codellama_13b-1881.c,1,codellama_13b
mistral_7b-1648.c,0,mistral_7b
mistral_7b-6869.c,0,mistral_7b
gpt4o_mini-19674.c,1,gpt4o_mini
gpt35-1648.c,1,gpt35
gpt35-10130.c,0,gpt35
gemma7b-22846.c,1,gemma7b
falcon180b-20008.c,0,falcon180b
mistral_7b-8010.c,0,mistral_7b
gpt4o_mini-1555.c,1,gpt4o_mini
gpt4o_mini-25068.c,0,gpt4o_mini
llama2-13B-14564.c,0,llama2
gpt4o_mini-4569.c,0,gpt4o_mini
gemma7b-34465.c,0,gemma7b
codellama_13b-7480.c,1,codellama_13b
falcon180b-71399.c,1,falcon180b
gpt35-67801.c,0,gpt35
gpt35-56907.c,1,gpt35
gpt35-19200.c,1,gpt35
gpt4o_mini-19617.c,1,gpt4o_mini
falcon2-11B-11604.c,1,falcon2
gpt35-2534.c,1,gpt35
gpt35-34518.c,1,gpt35
gpt4o_mini-7718.c,1,gpt4o_mini
mistral_7b-8142.c,0,mistral_7b
gpt4o_mini-3488.c,1,gpt4o_mini
mistral_7b-938.c,0,mistral_7b
llama2-13B-1188.c,1,llama2
falcon180b-37374.c,0,falcon180b
falcon2-11B-1620.c,0,falcon2
falcon2-11B-2233.c,0,falcon2
gemma7b-34570.c,0,gemma7b
falcon180b-7879.c,0,falcon180b
gpt4o_mini-4842.c,0,gpt4o_mini
gemma7b-40728.c,1,gemma7b
gemini_pro-38677.c,1,gemini_pro
codellama_13b-11080.c,1,codellama_13b
gpt35-9755.c,1,gpt35
codellama_13b-5829.c,0,codellama_13b
codellama_13b-4707.c,1,codellama_13b
gemini_pro-9100.c,1,gemini_pro
falcon180b-51795.c,1,falcon180b
llama2-13B-7487.c,1,llama2
falcon180b-4728.c,0,falcon180b
codellama_13b-11176.c,1,codellama_13b
llama2-13B-7625.c,1,llama2
falcon180b-58318.c,1,falcon180b
falcon180b-64852.c,0,falcon180b
falcon180b-40643.c,1,falcon180b
gemini_pro-5872.c,0,gemini_pro
gpt35-2217.c,1,gpt35
mistral_7b-6496.c,1,mistral_7b
gpt35-23818.c,0,gpt35
falcon2-11B-10643.c,1,falcon2
falcon2-11B-8060.c,1,falcon2
gpt35-10169.c,0,gpt35
gpt4o_mini-11292.c,0,gpt4o_mini
codellama_13b-2496.c,1,codellama_13b
gpt35-48640.c,1,gpt35
gpt4o_mini-30879.c,0,gpt4o_mini
mistral_7b-7328.c,1,mistral_7b
gpt35-74689.c,1,gpt35
mistral_7b-6908.c,0,mistral_7b
gpt35-35022.c,0,gpt35
gpt35-3044.c,0,gpt35
codellama_13b-10736.c,0,codellama_13b
codellama_13b-11013.c,1,codellama_13b
falcon2-11B-7501.c,1,falcon2
gemini_pro-15144.c,0,gemini_pro
gpt35-63968.c,1,gpt35
mistral_7b-1807.c,0,mistral_7b
gpt4o_mini-7116.c,0,gpt4o_mini
mistral_7b-4710.c,1,mistral_7b
gemma7b-30467.c,1,gemma7b
gemini_pro-28532.c,1,gemini_pro
falcon180b-33754.c,1,falcon180b
llama2-13B-6568.c,0,llama2
falcon2-11B-10352.c,1,falcon2
gemini_pro-34627.c,0,gemini_pro
llama2-13B-13166.c,0,llama2
llama2-13B-6731.c,1,llama2
falcon2-11B-9608.c,0,falcon2
gemma7b-17798.c,0,gemma7b
codellama_13b-9456.c,0,codellama_13b
mistral_7b-3790.c,0,mistral_7b
falcon180b-68126.c,0,falcon180b
falcon2-11B-10864.c,0,falcon2
gemma7b-7975.c,0,gemma7b
codellama_13b-9733.c,0,codellama_13b
llama2-13B-17684.c,1,llama2
gpt35-32753.c,1,gpt35
codellama_13b-1812.c,0,codellama_13b
gpt4o_mini-35847.c,0,gpt4o_mini
gemini_pro-32940.c,0,gemini_pro
llama2-13B-17967.c,0,llama2
falcon2-11B-488.c,1,falcon2
codellama_13b-5641.c,0,codellama_13b
gemini_pro-36077.c,0,gemini_pro
gemma7b-36349.c,0,gemma7b
falcon180b-9077.c,0,falcon180b
gpt35-13578.c,0,gpt35
gpt35-23364.c,1,gpt35
gemma7b-27173.c,0,gemma7b
falcon180b-2806.c,1,falcon180b
mistral_7b-1630.c,1,mistral_7b
codellama_13b-6576.c,1,codellama_13b
gpt4o_mini-25464.c,0,gpt4o_mini
gemini_pro-10316.c,0,gemini_pro
falcon180b-26847.c,1,falcon180b
mistral_7b-8766.c,1,mistral_7b
codellama_13b-7551.c,0,codellama_13b
gpt4o_mini-2527.c,0,gpt4o_mini
codellama_13b-5788.c,0,codellama_13b
gpt35-45957.c,0,gpt35
gpt35-76381.c,1,gpt35
falcon2-11B-8588.c,1,falcon2
gemma7b-38724.c,0,gemma7b
codellama_13b-6670.c,1,codellama_13b
gpt4o_mini-2449.c,0,gpt4o_mini
gemini_pro-17556.c,0,gemini_pro
llama2-13B-9359.c,0,llama2
codellama_13b-9988.c,0,codellama_13b
gemma7b-6140.c,0,gemma7b
falcon2-11B-3198.c,0,falcon2
falcon180b-20930.c,1,falcon180b
mistral_7b-7823.c,0,mistral_7b
gemini_pro-12353.c,0,gemini_pro
gemini_pro-4959.c,0,gemini_pro
falcon180b-32604.c,0,falcon180b
falcon180b-61915.c,0,falcon180b
gpt4o_mini-17011.c,0,gpt4o_mini
gemini_pro-15052.c,1,gemini_pro
llama2-13B-14054.c,0,llama2
gemma7b-37658.c,0,gemma7b
gpt4o_mini-4495.c,1,gpt4o_mini
codellama_13b-2612.c,0,codellama_13b
codellama_13b-215.c,1,codellama_13b
codellama_13b-4192.c,0,codellama_13b
codellama_13b-775.c,1,codellama_13b
codellama_13b-330.c,0,codellama_13b
codellama_13b-7337.c,0,codellama_13b
falcon2-11B-9985.c,0,falcon2
llama2-13B-13566.c,1,llama2
gemini_pro-13036.c,0,gemini_pro
gemini_pro-12958.c,1,gemini_pro
gemma7b-23093.c,1,gemma7b
codellama_13b-11868.c,0,codellama_13b
falcon2-11B-5060.c,1,falcon2
gpt4o_mini-13679.c,0,gpt4o_mini
falcon180b-46834.c,1,falcon180b
falcon180b-69956.c,1,falcon180b
codellama_13b-10008.c,1,codellama_13b
gpt35-1587.c,0,gpt35
mistral_7b-8593.c,0,mistral_7b
mistral_7b-9900.c,1,mistral_7b
codellama_13b-345.c,0,codellama_13b
falcon2-11B-5515.c,1,falcon2
falcon180b-11045.c,1,falcon180b
codellama_13b-9564.c,0,codellama_13b
gpt4o_mini-34194.c,0,gpt4o_mini
falcon2-11B-4214.c,1,falcon2
codellama_13b-1222.c,1,codellama_13b
llama2-13B-18149.c,0,llama2
gpt4o_mini-3103.c,0,gpt4o_mini
falcon180b-50956.c,1,falcon180b
gpt35-52222.c,1,gpt35
codellama_13b-2674.c,0,codellama_13b
llama2-13B-14816.c,0,llama2
gpt35-58531.c,0,gpt35
falcon2-11B-1362.c,0,falcon2
mistral_7b-6945.c,1,mistral_7b
falcon2-11B-5833.c,1,falcon2
mistral_7b-9268.c,1,mistral_7b
gemini_pro-3974.c,0,gemini_pro
codellama_13b-4887.c,0,codellama_13b
codellama_13b-458.c,1,codellama_13b
gemini_pro-12052.c,0,gemini_pro
llama2-13B-13709.c,1,llama2
falcon180b-39957.c,1,falcon180b
gemma7b-15921.c,1,gemma7b
gpt35-62171.c,1,gpt35
llama2-13B-11001.c,1,llama2
llama2-13B-4636.c,1,llama2
llama2-13B-2541.c,1,llama2
gemini_pro-36259.c,1,gemini_pro
gemini_pro-37539.c,0,gemini_pro
codellama_13b-9191.c,1,codellama_13b
mistral_7b-7143.c,1,mistral_7b
mistral_7b-1164.c,1,mistral_7b
codellama_13b-10977.c,0,codellama_13b
gpt35-18693.c,1,gpt35
mistral_7b-7379.c,0,mistral_7b
mistral_7b-1950.c,1,mistral_7b
mistral_7b-691.c,0,mistral_7b
falcon180b-36297.c,1,falcon180b
falcon180b-19910.c,1,falcon180b
falcon2-11B-4681.c,1,falcon2
codellama_13b-6096.c,0,codellama_13b
gpt4o_mini-33696.c,1,gpt4o_mini
falcon2-11B-1058.c,1,falcon2
gemma7b-27019.c,0,gemma7b
gpt35-22456.c,0,gpt35
gpt35-64654.c,0,gpt35
codellama_13b-8875.c,1,codellama_13b
gpt35-72066.c,1,gpt35
gemini_pro-10495.c,0,gemini_pro
codellama_13b-7224.c,1,codellama_13b
gemini_pro-8253.c,0,gemini_pro
gemini_pro-33118.c,0,gemini_pro
gpt35-34911.c,0,gpt35
mistral_7b-2248.c,0,mistral_7b
gpt35-62727.c,1,gpt35
gemma7b-2715.c,1,gemma7b
falcon180b-1094.c,0,falcon180b
gemini_pro-26393.c,0,gemini_pro
mistral_7b-8669.c,1,mistral_7b
gpt35-68181.c,1,gpt35
mistral_7b-6964.c,1,mistral_7b
codellama_13b-8407.c,1,codellama_13b
falcon2-11B-10815.c,1,falcon2
falcon180b-55562.c,1,falcon180b
gemini_pro-9987.c,0,gemini_pro
codellama_13b-11557.c,1,codellama_13b
gpt4o_mini-6571.c,1,gpt4o_mini
gpt35-16410.c,0,gpt35
falcon180b-407.c,1,falcon180b
gemini_pro-428.c,1,gemini_pro
gpt35-47978.c,1,gpt35
gemini_pro-39239.c,1,gemini_pro
codellama_13b-714.c,1,codellama_13b
falcon2-11B-90.c,1,falcon2
gemini_pro-32545.c,0,gemini_pro
gpt35-44237.c,0,gpt35
falcon2-11B-2584.c,1,falcon2
falcon2-11B-3147.c,1,falcon2
falcon180b-5803.c,1,falcon180b
mistral_7b-2237.c,1,mistral_7b
codellama_13b-4510.c,1,codellama_13b
falcon2-11B-5968.c,1,falcon2
gemini_pro-27307.c,0,gemini_pro
codellama_13b-3510.c,0,codellama_13b
gpt35-67970.c,1,gpt35
mistral_7b-1376.c,0,mistral_7b
gemini_pro-17026.c,0,gemini_pro
llama2-13B-15238.c,0,llama2
llama2-13B-16435.c,0,llama2
mistral_7b-2736.c,0,mistral_7b
falcon2-11B-11753.c,0,falcon2
gemma7b-36547.c,1,gemma7b
gemma7b-13978.c,1,gemma7b
gemma7b-28880.c,0,gemma7b
llama2-13B-1736.c,1,llama2
codellama_13b-1325.c,1,codellama_13b
gemma7b-6499.c,0,gemma7b
gpt4o_mini-26868.c,1,gpt4o_mini
falcon2-11B-11817.c,0,falcon2
gpt35-44646.c,1,gpt35
gemma7b-14472.c,0,gemma7b
llama2-13B-367.c,0,llama2
falcon2-11B-9807.c,0,falcon2
llama2-13B-2811.c,0,llama2
codellama_13b-9500.c,1,codellama_13b
gpt4o_mini-36135.c,1,gpt4o_mini
falcon180b-42122.c,0,falcon180b
mistral_7b-6397.c,0,mistral_7b
gpt4o_mini-26927.c,0,gpt4o_mini
codellama_13b-7638.c,0,codellama_13b
gemma7b-40436.c,1,gemma7b
falcon2-11B-11881.c,0,falcon2
codellama_13b-5518.c,1,codellama_13b
falcon180b-55447.c,0,falcon180b
gemma7b-1610.c,1,gemma7b
gemma7b-45060.c,1,gemma7b
codellama_13b-4610.c,1,codellama_13b
gemma7b-24046.c,0,gemma7b
llama2-13B-8190.c,1,llama2
falcon180b-26347.c,1,falcon180b
falcon180b-45339.c,0,falcon180b
gemma7b-43266.c,1,gemma7b
codellama_13b-2536.c,0,codellama_13b
falcon2-11B-4125.c,0,falcon2
gemini_pro-34852.c,1,gemini_pro
gemini_pro-17783.c,0,gemini_pro
mistral_7b-1783.c,0,mistral_7b
falcon2-11B-2717.c,0,falcon2
mistral_7b-897.c,0,mistral_7b
gemma7b-5014.c,1,gemma7b
falcon2-11B-11270.c,1,falcon2
codellama_13b-9771.c,1,codellama_13b
mistral_7b-1817.c,0,mistral_7b
gemma7b-28654.c,0,gemma7b
falcon2-11B-1259.c,0,falcon2
gemini_pro-8563.c,0,gemini_pro
gemini_pro-34063.c,1,gemini_pro
falcon2-11B-7133.c,0,falcon2
codellama_13b-5325.c,0,codellama_13b
gpt4o_mini-6003.c,0,gpt4o_mini
falcon180b-16449.c,1,falcon180b
falcon180b-15836.c,1,falcon180b
falcon2-11B-6060.c,1,falcon2
falcon2-11B-4691.c,0,falcon2
gpt4o_mini-2964.c,1,gpt4o_mini
gemini_pro-30625.c,1,gemini_pro
falcon180b-36880.c,0,falcon180b
gemini_pro-13789.c,1,gemini_pro
gpt35-26468.c,1,gpt35
falcon180b-55676.c,0,falcon180b
mistral_7b-4037.c,0,mistral_7b
falcon180b-6111.c,1,falcon180b
falcon2-11B-5678.c,0,falcon2
codellama_13b-6104.c,0,codellama_13b
gemma7b-10598.c,1,gemma7b
gemma7b-30337.c,1,gemma7b
gemini_pro-12957.c,1,gemini_pro
falcon2-11B-2527.c,1,falcon2
llama2-13B-6684.c,0,llama2
gemma7b-9704.c,1,gemma7b
gemini_pro-2455.c,1,gemini_pro
gemma7b-32364.c,1,gemma7b
gemini_pro-3438.c,1,gemini_pro
codellama_13b-6198.c,1,codellama_13b
gpt4o_mini-9639.c,1,gpt4o_mini
codellama_13b-1554.c,1,codellama_13b
mistral_7b-2872.c,0,mistral_7b
gemma7b-26954.c,1,gemma7b
mistral_7b-6435.c,1,mistral_7b
gpt4o_mini-17254.c,1,gpt4o_mini
falcon180b-39778.c,0,falcon180b
falcon180b-46885.c,0,falcon180b
falcon180b-63936.c,0,falcon180b
falcon180b-30674.c,1,falcon180b
gemma7b-18652.c,0,gemma7b
codellama_13b-646.c,1,codellama_13b
gpt4o_mini-21094.c,1,gpt4o_mini
gemma7b-10180.c,0,gemma7b
llama2-13B-14946.c,0,llama2
llama2-13B-3348.c,0,llama2
mistral_7b-863.c,0,mistral_7b
falcon2-11B-78.c,0,falcon2
gpt4o_mini-3904.c,1,gpt4o_mini
falcon180b-40090.c,1,falcon180b
falcon2-11B-188.c,0,falcon2
codellama_13b-6434.c,1,codellama_13b
gpt4o_mini-5999.c,0,gpt4o_mini
llama2-13B-5616.c,0,llama2
falcon180b-3550.c,1,falcon180b
gemini_pro-34854.c,0,gemini_pro
gpt35-74205.c,1,gpt35
codellama_13b-2227.c,1,codellama_13b
falcon2-11B-11874.c,0,falcon2
codellama_13b-5443.c,1,codellama_13b
gpt4o_mini-6601.c,1,gpt4o_mini
falcon180b-11799.c,0,falcon180b
gemini_pro-26510.c,0,gemini_pro
gemma7b-31667.c,1,gemma7b
llama2-13B-10951.c,0,llama2
gpt35-44013.c,0,gpt35
llama2-13B-11151.c,0,llama2
falcon180b-42519.c,1,falcon180b
llama2-13B-6051.c,0,llama2
gpt4o_mini-22863.c,1,gpt4o_mini
codellama_13b-11105.c,1,codellama_13b
gemma7b-32312.c,0,gemma7b
mistral_7b-4125.c,0,mistral_7b
gpt4o_mini-20212.c,1,gpt4o_mini
llama2-13B-9882.c,0,llama2
gemma7b-13232.c,0,gemma7b
falcon2-11B-9867.c,0,falcon2
mistral_7b-4167.c,0,mistral_7b
llama2-13B-13574.c,1,llama2
llama2-13B-3297.c,0,llama2
gemini_pro-20699.c,1,gemini_pro
codellama_13b-10831.c,0,codellama_13b
gpt35-22152.c,1,gpt35
falcon180b-8992.c,1,falcon180b
mistral_7b-6015.c,0,mistral_7b
falcon180b-50347.c,0,falcon180b
falcon180b-35751.c,1,falcon180b
gemini_pro-474.c,0,gemini_pro
gemini_pro-203.c,1,gemini_pro
gemini_pro-5909.c,0,gemini_pro
llama2-13B-5279.c,0,llama2
llama2-13B-17450.c,1,llama2
gpt4o_mini-7039.c,0,gpt4o_mini
gemini_pro-37601.c,1,gemini_pro
falcon180b-61262.c,1,falcon180b
gemini_pro-10352.c,0,gemini_pro
codellama_13b-31.c,0,codellama_13b
llama2-13B-2960.c,1,llama2
falcon180b-50623.c,1,falcon180b
mistral_7b-2112.c,1,mistral_7b
gemini_pro-20071.c,0,gemini_pro
gemini_pro-38043.c,1,gemini_pro
codellama_13b-858.c,0,codellama_13b
falcon2-11B-3265.c,1,falcon2
llama2-13B-14931.c,1,llama2
mistral_7b-4863.c,1,mistral_7b
gpt4o_mini-34991.c,1,gpt4o_mini
codellama_13b-11770.c,1,codellama_13b
mistral_7b-3811.c,0,mistral_7b
gpt35-54295.c,1,gpt35
gpt4o_mini-5140.c,1,gpt4o_mini
llama2-13B-10914.c,0,llama2
gpt4o_mini-650.c,0,gpt4o_mini
gemini_pro-3612.c,1,gemini_pro
falcon2-11B-298.c,1,falcon2
codellama_13b-3750.c,0,codellama_13b
llama2-13B-3211.c,0,llama2
falcon2-11B-1954.c,0,falcon2
gpt4o_mini-35543.c,0,gpt4o_mini
falcon2-11B-11454.c,1,falcon2
gpt4o_mini-28159.c,1,gpt4o_mini
gemma7b-16271.c,1,gemma7b
codellama_13b-7230.c,1,codellama_13b
mistral_7b-1801.c,1,mistral_7b
falcon180b-23976.c,0,falcon180b
gemma7b-8497.c,0,gemma7b
falcon2-11B-7839.c,1,falcon2
falcon2-11B-11147.c,0,falcon2
gemma7b-44368.c,1,gemma7b
falcon2-11B-11218.c,1,falcon2
gpt4o_mini-34726.c,0,gpt4o_mini
falcon180b-52739.c,0,falcon180b
falcon180b-62037.c,0,falcon180b
mistral_7b-7521.c,0,mistral_7b
gemini_pro-28236.c,1,gemini_pro
gpt4o_mini-21788.c,1,gpt4o_mini
gemini_pro-23660.c,1,gemini_pro
codellama_13b-5670.c,0,codellama_13b
mistral_7b-5664.c,1,mistral_7b
gpt4o_mini-37765.c,0,gpt4o_mini
gpt35-27974.c,0,gpt35
llama2-13B-6987.c,1,llama2
gemma7b-42646.c,0,gemma7b
mistral_7b-1016.c,0,mistral_7b
llama2-13B-10646.c,0,llama2
llama2-13B-5191.c,0,llama2
mistral_7b-4941.c,1,mistral_7b
gemini_pro-20928.c,1,gemini_pro
mistral_7b-2410.c,1,mistral_7b
gpt35-34003.c,1,gpt35
gemma7b-31808.c,1,gemma7b
gpt4o_mini-3782.c,0,gpt4o_mini
falcon2-11B-7258.c,0,falcon2
gpt35-30436.c,0,gpt35
falcon180b-54469.c,1,falcon180b
mistral_7b-8783.c,0,mistral_7b
mistral_7b-9098.c,1,mistral_7b
codellama_13b-7486.c,0,codellama_13b
llama2-13B-15271.c,1,llama2
falcon180b-55502.c,0,falcon180b
mistral_7b-2479.c,1,mistral_7b
llama2-13B-690.c,0,llama2
gemini_pro-16903.c,0,gemini_pro
codellama_13b-1778.c,0,codellama_13b
llama2-13B-17874.c,1,llama2
falcon2-11B-7466.c,1,falcon2
gpt4o_mini-33649.c,0,gpt4o_mini
gemini_pro-3921.c,1,gemini_pro
falcon2-11B-4836.c,0,falcon2
gpt4o_mini-1324.c,0,gpt4o_mini
gpt4o_mini-7205.c,0,gpt4o_mini
gemini_pro-32851.c,1,gemini_pro
gemini_pro-11171.c,0,gemini_pro
llama2-13B-455.c,1,llama2
gemini_pro-25429.c,1,gemini_pro
mistral_7b-3699.c,0,mistral_7b
mistral_7b-8570.c,0,mistral_7b
gpt35-9084.c,1,gpt35
falcon180b-22785.c,0,falcon180b
codellama_13b-2937.c,0,codellama_13b
falcon180b-53230.c,0,falcon180b
gpt35-25325.c,0,gpt35
gemma7b-6813.c,1,gemma7b
falcon2-11B-10118.c,0,falcon2
falcon180b-38172.c,1,falcon180b
falcon180b-33662.c,0,falcon180b
gpt4o_mini-37851.c,1,gpt4o_mini
codellama_13b-10713.c,0,codellama_13b
codellama_13b-5638.c,0,codellama_13b
gpt35-13152.c,1,gpt35
gpt4o_mini-19510.c,1,gpt4o_mini
gpt4o_mini-34548.c,0,gpt4o_mini
falcon180b-1025.c,1,falcon180b
gpt4o_mini-32744.c,1,gpt4o_mini
mistral_7b-9070.c,0,mistral_7b
gpt4o_mini-5550.c,1,gpt4o_mini
gpt35-76473.c,1,gpt35
gemma7b-43280.c,0,gemma7b
falcon2-11B-4117.c,0,falcon2
gpt4o_mini-26619.c,0,gpt4o_mini
gemini_pro-21759.c,1,gemini_pro
falcon180b-37128.c,0,falcon180b
llama2-13B-19364.c,1,llama2
mistral_7b-427.c,0,mistral_7b
mistral_7b-1046.c,1,mistral_7b
mistral_7b-4202.c,1,mistral_7b
gemini_pro-28238.c,0,gemini_pro
llama2-13B-16538.c,1,llama2
gemini_pro-21113.c,1,gemini_pro
mistral_7b-7251.c,0,mistral_7b
gemma7b-28504.c,0,gemma7b
falcon2-11B-11188.c,1,falcon2
falcon180b-31051.c,0,falcon180b
gpt35-62222.c,0,gpt35
falcon2-11B-4305.c,1,falcon2
mistral_7b-3875.c,0,mistral_7b
gemini_pro-477.c,0,gemini_pro
mistral_7b-7765.c,1,mistral_7b
mistral_7b-7997.c,0,mistral_7b
falcon2-11B-9361.c,1,falcon2
falcon2-11B-1744.c,1,falcon2
llama2-13B-15142.c,1,llama2
gpt35-29083.c,1,gpt35
llama2-13B-4214.c,1,llama2
gemini_pro-12795.c,1,gemini_pro
codellama_13b-7684.c,1,codellama_13b
mistral_7b-4458.c,1,mistral_7b
falcon180b-27759.c,1,falcon180b
codellama_13b-10146.c,0,codellama_13b
llama2-13B-5894.c,0,llama2
falcon180b-40828.c,0,falcon180b
gpt4o_mini-29762.c,0,gpt4o_mini
gpt35-56214.c,0,gpt35
gpt4o_mini-29305.c,0,gpt4o_mini
llama2-13B-10280.c,0,llama2
gemma7b-45562.c,1,gemma7b
mistral_7b-2550.c,0,mistral_7b
codellama_13b-9143.c,0,codellama_13b
llama2-13B-17205.c,1,llama2
mistral_7b-4474.c,0,mistral_7b
falcon180b-33927.c,1,falcon180b
falcon2-11B-5916.c,0,falcon2
falcon180b-4795.c,0,falcon180b
gpt35-77665.c,0,gpt35
gpt4o_mini-6280.c,1,gpt4o_mini
falcon180b-19914.c,0,falcon180b
llama2-13B-10232.c,1,llama2
mistral_7b-6135.c,0,mistral_7b
falcon2-11B-68.c,0,falcon2
falcon2-11B-11544.c,0,falcon2
falcon2-11B-6886.c,1,falcon2
falcon2-11B-3106.c,0,falcon2
gemma7b-14694.c,0,gemma7b
gemini_pro-15926.c,1,gemini_pro
mistral_7b-6483.c,1,mistral_7b
falcon180b-57684.c,1,falcon180b
falcon2-11B-11478.c,0,falcon2
falcon180b-16267.c,0,falcon180b
mistral_7b-4256.c,0,mistral_7b
mistral_7b-6430.c,1,mistral_7b
gpt4o_mini-20888.c,0,gpt4o_mini
falcon180b-61201.c,0,falcon180b
codellama_13b-3525.c,1,codellama_13b
falcon180b-30876.c,0,falcon180b
mistral_7b-9258.c,1,mistral_7b
gemma7b-5563.c,0,gemma7b
mistral_7b-2286.c,1,mistral_7b
gemma7b-19719.c,0,gemma7b
gemini_pro-20397.c,0,gemini_pro
gpt35-75602.c,0,gpt35
gpt4o_mini-13064.c,0,gpt4o_mini
llama2-13B-2407.c,1,llama2
gemini_pro-14220.c,1,gemini_pro
falcon180b-68750.c,0,falcon180b
gemini_pro-25993.c,0,gemini_pro
gemini_pro-7549.c,0,gemini_pro
gemini_pro-10034.c,1,gemini_pro
falcon180b-4067.c,1,falcon180b
gemini_pro-17860.c,1,gemini_pro
gpt35-62744.c,1,gpt35
codellama_13b-6218.c,1,codellama_13b
codellama_13b-4686.c,1,codellama_13b
gemma7b-23426.c,1,gemma7b
gpt35-69350.c,1,gpt35
llama2-13B-15884.c,1,llama2
gpt35-47118.c,0,gpt35
gemma7b-10431.c,0,gemma7b
falcon2-11B-1895.c,0,falcon2
gemma7b-44114.c,1,gemma7b
mistral_7b-9107.c,1,mistral_7b
mistral_7b-781.c,0,mistral_7b
falcon2-11B-7770.c,1,falcon2
gemini_pro-30500.c,0,gemini_pro
llama2-13B-16372.c,0,llama2
gpt4o_mini-10099.c,1,gpt4o_mini
gpt4o_mini-33206.c,0,gpt4o_mini
falcon2-11B-1815.c,1,falcon2
falcon2-11B-5910.c,1,falcon2
gpt4o_mini-10375.c,1,gpt4o_mini
llama2-13B-14413.c,1,llama2
gpt35-53907.c,0,gpt35
codellama_13b-4690.c,1,codellama_13b
gemini_pro-25569.c,0,gemini_pro
gpt4o_mini-15597.c,1,gpt4o_mini
codellama_13b-3130.c,0,codellama_13b
gemini_pro-28048.c,0,gemini_pro
gpt35-50860.c,1,gpt35
falcon180b-11243.c,0,falcon180b
gemma7b-31848.c,0,gemma7b
llama2-13B-5632.c,0,llama2
gemini_pro-36941.c,0,gemini_pro
gpt35-63651.c,0,gpt35
gemma7b-46874.c,0,gemma7b
gpt35-61498.c,0,gpt35
mistral_7b-8828.c,1,mistral_7b
gemma7b-1117.c,1,gemma7b
gpt35-34928.c,1,gpt35
gemma7b-32029.c,1,gemma7b
codellama_13b-5273.c,1,codellama_13b
falcon180b-1304.c,1,falcon180b
mistral_7b-1275.c,1,mistral_7b
gpt4o_mini-22595.c,1,gpt4o_mini
llama2-13B-13426.c,1,llama2
gemma7b-11930.c,0,gemma7b
falcon2-11B-2312.c,0,falcon2
falcon180b-53574.c,1,falcon180b
mistral_7b-4308.c,0,mistral_7b
codellama_13b-4065.c,1,codellama_13b
llama2-13B-5400.c,0,llama2
falcon2-11B-5985.c,0,falcon2
falcon180b-42918.c,1,falcon180b
gemini_pro-20164.c,1,gemini_pro
gpt4o_mini-3805.c,0,gpt4o_mini
gemma7b-688.c,1,gemma7b
llama2-13B-14709.c,1,llama2
gemini_pro-16496.c,0,gemini_pro
gemini_pro-36036.c,1,gemini_pro
codellama_13b-7374.c,1,codellama_13b
gemini_pro-36781.c,0,gemini_pro
gemma7b-35926.c,0,gemma7b
