file_name,vulnerability,model
gpt4o_mini-18562.c,1,gpt4o_mini
gemini_pro-25989.c,1,gemini_pro
mistral_7b-2496.c,1,mistral_7b
codellama_13b-3825.c,1,codellama_13b
gpt35-31075.c,1,gpt35
llama2-13B-15912.c,1,llama2
codellama_13b-10403.c,1,codellama_13b
gemini_pro-13085.c,0,gemini_pro
falcon2-11B-1499.c,1,falcon2
gemma7b-320.c,0,gemma7b
gpt35-45144.c,1,gpt35
gpt35-49001.c,1,gpt35
gpt35-41917.c,0,gpt35
gemma7b-10736.c,0,gemma7b
codellama_13b-816.c,1,codellama_13b
gpt4o_mini-31539.c,1,gpt4o_mini
gemma7b-22571.c,0,gemma7b
mistral_7b-1324.c,1,mistral_7b
falcon180b-26849.c,1,falcon180b
gpt4o_mini-38628.c,1,gpt4o_mini
llama2-13B-11759.c,0,llama2
gpt35-1677.c,0,gpt35
gemini_pro-9331.c,1,gemini_pro
llama2-13B-9526.c,0,llama2
mistral_7b-4141.c,0,mistral_7b
llama2-13B-4851.c,1,llama2
gemini_pro-23767.c,1,gemini_pro
codellama_13b-2682.c,1,codellama_13b
gpt4o_mini-4563.c,1,gpt4o_mini
falcon180b-67362.c,0,falcon180b
falcon2-11B-9538.c,0,falcon2
codellama_13b-2587.c,0,codellama_13b
mistral_7b-5250.c,0,mistral_7b
gpt35-57733.c,1,gpt35
gpt4o_mini-5115.c,0,gpt4o_mini
gemini_pro-3413.c,0,gemini_pro
gpt35-9470.c,0,gpt35
falcon2-11B-6010.c,1,falcon2
gpt4o_mini-8155.c,0,gpt4o_mini
mistral_7b-4509.c,1,mistral_7b
falcon2-11B-10906.c,1,falcon2
gpt4o_mini-9641.c,0,gpt4o_mini
falcon2-11B-2549.c,0,falcon2
llama2-13B-9359.c,0,llama2
falcon180b-42279.c,0,falcon180b
mistral_7b-4515.c,1,mistral_7b
gemini_pro-8253.c,0,gemini_pro
gemini_pro-215.c,1,gemini_pro
falcon180b-63626.c,1,falcon180b
gemma7b-41078.c,1,gemma7b
llama2-13B-7320.c,0,llama2
mistral_7b-4436.c,1,mistral_7b
gpt4o_mini-27162.c,0,gpt4o_mini
gpt4o_mini-1806.c,1,gpt4o_mini
codellama_13b-9604.c,1,codellama_13b
gemini_pro-15116.c,1,gemini_pro
mistral_7b-6918.c,1,mistral_7b
gemini_pro-15329.c,1,gemini_pro
codellama_13b-7551.c,0,codellama_13b
gemini_pro-23666.c,0,gemini_pro
gpt35-65194.c,0,gpt35
gpt4o_mini-9163.c,0,gpt4o_mini
falcon180b-56085.c,1,falcon180b
codellama_13b-9545.c,1,codellama_13b
falcon2-11B-8612.c,0,falcon2
mistral_7b-3616.c,0,mistral_7b
gemini_pro-14794.c,1,gemini_pro
codellama_13b-3349.c,1,codellama_13b
mistral_7b-3119.c,1,mistral_7b
falcon180b-60690.c,0,falcon180b
gemini_pro-8776.c,0,gemini_pro
gpt35-7742.c,0,gpt35
mistral_7b-7912.c,1,mistral_7b
gpt35-28608.c,0,gpt35
codellama_13b-7052.c,1,codellama_13b
codellama_13b-8123.c,1,codellama_13b
llama2-13B-14016.c,0,llama2
mistral_7b-728.c,1,mistral_7b
gemini_pro-23613.c,1,gemini_pro
codellama_13b-2473.c,1,codellama_13b
gemma7b-27829.c,0,gemma7b
falcon180b-65468.c,0,falcon180b
gemma7b-27889.c,0,gemma7b
gemini_pro-14146.c,0,gemini_pro
falcon180b-53230.c,0,falcon180b
falcon180b-375.c,0,falcon180b
llama2-13B-6624.c,0,llama2
falcon2-11B-4882.c,0,falcon2
llama2-13B-12580.c,1,llama2
mistral_7b-5407.c,1,mistral_7b
llama2-13B-18579.c,1,llama2
llama2-13B-19259.c,0,llama2
gpt35-69578.c,1,gpt35
gpt35-71873.c,1,gpt35
gpt35-3446.c,0,gpt35
falcon180b-15099.c,1,falcon180b
codellama_13b-9456.c,0,codellama_13b
falcon180b-38.c,1,falcon180b
falcon180b-68149.c,0,falcon180b
codellama_13b-3944.c,1,codellama_13b
mistral_7b-1186.c,0,mistral_7b
codellama_13b-3047.c,1,codellama_13b
llama2-13B-16180.c,0,llama2
mistral_7b-5774.c,1,mistral_7b
codellama_13b-330.c,0,codellama_13b
llama2-13B-3441.c,0,llama2
codellama_13b-3515.c,1,codellama_13b
llama2-13B-6813.c,0,llama2
gemma7b-5715.c,0,gemma7b
gpt4o_mini-31329.c,1,gpt4o_mini
codellama_13b-285.c,0,codellama_13b
gpt4o_mini-1685.c,1,gpt4o_mini
llama2-13B-16053.c,0,llama2
gemini_pro-14397.c,0,gemini_pro
gemini_pro-18902.c,0,gemini_pro
llama2-13B-15187.c,0,llama2
gpt4o_mini-831.c,0,gpt4o_mini
codellama_13b-8882.c,1,codellama_13b
falcon2-11B-9467.c,1,falcon2
gemma7b-13232.c,0,gemma7b
gpt35-12317.c,1,gpt35
gpt35-61989.c,0,gpt35
mistral_7b-197.c,1,mistral_7b
gemini_pro-31187.c,0,gemini_pro
falcon180b-27707.c,0,falcon180b
mistral_7b-3102.c,1,mistral_7b
codellama_13b-6085.c,1,codellama_13b
llama2-13B-2356.c,1,llama2
mistral_7b-3768.c,0,mistral_7b
falcon2-11B-2615.c,0,falcon2
codellama_13b-1115.c,1,codellama_13b
gpt4o_mini-39627.c,0,gpt4o_mini
codellama_13b-345.c,0,codellama_13b
gpt35-77421.c,0,gpt35
codellama_13b-6605.c,0,codellama_13b
gemini_pro-28134.c,1,gemini_pro
llama2-13B-11014.c,0,llama2
codellama_13b-9564.c,0,codellama_13b
gpt35-42791.c,0,gpt35
gemma7b-14211.c,0,gemma7b
gpt35-75981.c,1,gpt35
gpt4o_mini-12267.c,0,gpt4o_mini
gemini_pro-15052.c,1,gemini_pro
gemma7b-13420.c,1,gemma7b
gemini_pro-24730.c,1,gemini_pro
gemini_pro-30242.c,0,gemini_pro
gpt35-15585.c,1,gpt35
gemma7b-44307.c,0,gemma7b
codellama_13b-2674.c,0,codellama_13b
gpt35-27011.c,1,gpt35
mistral_7b-3271.c,1,mistral_7b
gemini_pro-26492.c,1,gemini_pro
llama2-13B-3225.c,0,llama2
llama2-13B-7487.c,1,llama2
gemma7b-10922.c,1,gemma7b
gpt4o_mini-13994.c,0,gpt4o_mini
falcon2-11B-5202.c,0,falcon2
gpt4o_mini-30172.c,0,gpt4o_mini
falcon180b-12221.c,0,falcon180b
gemini_pro-26570.c,0,gemini_pro
gpt4o_mini-13021.c,0,gpt4o_mini
gpt35-24137.c,0,gpt35
llama2-13B-19712.c,1,llama2
gpt4o_mini-3960.c,0,gpt4o_mini
falcon2-11B-979.c,1,falcon2
llama2-13B-5069.c,0,llama2
codellama_13b-4887.c,0,codellama_13b
falcon180b-4274.c,0,falcon180b
falcon2-11B-4392.c,1,falcon2
gpt4o_mini-6342.c,1,gpt4o_mini
gemini_pro-35733.c,1,gemini_pro
gpt35-55983.c,0,gpt35
mistral_7b-5567.c,0,mistral_7b
mistral_7b-6474.c,0,mistral_7b
gpt4o_mini-6553.c,1,gpt4o_mini
falcon2-11B-2699.c,1,falcon2
codellama_13b-10528.c,0,codellama_13b
mistral_7b-9340.c,0,mistral_7b
gpt4o_mini-5120.c,0,gpt4o_mini
mistral_7b-7907.c,1,mistral_7b
falcon2-11B-11670.c,0,falcon2
gemini_pro-11672.c,1,gemini_pro
codellama_13b-5930.c,0,codellama_13b
codellama_13b-6055.c,0,codellama_13b
gpt4o_mini-20958.c,1,gpt4o_mini
falcon180b-4468.c,1,falcon180b
codellama_13b-7778.c,1,codellama_13b
falcon180b-14669.c,0,falcon180b
falcon2-11B-8155.c,0,falcon2
mistral_7b-1346.c,1,mistral_7b
llama2-13B-9793.c,0,llama2
gemma7b-7086.c,1,gemma7b
falcon180b-64883.c,1,falcon180b
mistral_7b-901.c,1,mistral_7b
gpt35-71073.c,0,gpt35
mistral_7b-316.c,1,mistral_7b
llama2-13B-5628.c,0,llama2
gpt4o_mini-5629.c,0,gpt4o_mini
gemini_pro-21807.c,0,gemini_pro
gemini_pro-4769.c,0,gemini_pro
falcon2-11B-40.c,0,falcon2
mistral_7b-6283.c,0,mistral_7b
gemma7b-8372.c,0,gemma7b
gpt35-76958.c,0,gpt35
gpt4o_mini-1658.c,0,gpt4o_mini
codellama_13b-3525.c,1,codellama_13b
gpt4o_mini-27971.c,0,gpt4o_mini
gpt35-43118.c,0,gpt35
codellama_13b-5713.c,1,codellama_13b
falcon2-11B-10915.c,1,falcon2
gpt4o_mini-5095.c,1,gpt4o_mini
gemini_pro-38984.c,1,gemini_pro
mistral_7b-7765.c,1,mistral_7b
codellama_13b-9952.c,1,codellama_13b
gemma7b-42211.c,0,gemma7b
gemma7b-34465.c,0,gemma7b
llama2-13B-236.c,0,llama2
gemini_pro-16139.c,0,gemini_pro
falcon180b-44269.c,1,falcon180b
falcon180b-37353.c,0,falcon180b
codellama_13b-3973.c,1,codellama_13b
mistral_7b-9824.c,0,mistral_7b
llama2-13B-6849.c,0,llama2
gemma7b-45720.c,0,gemma7b
falcon180b-25608.c,1,falcon180b
gpt4o_mini-17008.c,1,gpt4o_mini
mistral_7b-1275.c,1,mistral_7b
mistral_7b-9172.c,0,mistral_7b
falcon2-11B-1573.c,0,falcon2
gemini_pro-38473.c,0,gemini_pro
falcon180b-35192.c,0,falcon180b
falcon180b-53743.c,0,falcon180b
llama2-13B-2454.c,0,llama2
gemini_pro-23683.c,0,gemini_pro
mistral_7b-255.c,1,mistral_7b
gemini_pro-36911.c,1,gemini_pro
gpt35-13983.c,1,gpt35
llama2-13B-3984.c,0,llama2
gpt4o_mini-4438.c,0,gpt4o_mini
gpt4o_mini-5148.c,0,gpt4o_mini
falcon2-11B-8588.c,1,falcon2
falcon2-11B-4800.c,1,falcon2
mistral_7b-6430.c,1,mistral_7b
mistral_7b-1825.c,0,mistral_7b
codellama_13b-11774.c,0,codellama_13b
falcon180b-60765.c,1,falcon180b
gemma7b-4498.c,0,gemma7b
codellama_13b-11296.c,0,codellama_13b
gpt4o_mini-21006.c,0,gpt4o_mini
gpt35-72227.c,0,gpt35
mistral_7b-3249.c,0,mistral_7b
falcon2-11B-9876.c,1,falcon2
gpt35-40387.c,1,gpt35
gpt35-56454.c,1,gpt35
falcon180b-9084.c,1,falcon180b
gemini_pro-23454.c,0,gemini_pro
gpt35-7233.c,1,gpt35
llama2-13B-9027.c,0,llama2
mistral_7b-4315.c,1,mistral_7b
falcon180b-43002.c,1,falcon180b
llama2-13B-5894.c,0,llama2
gpt35-64319.c,0,gpt35
falcon180b-66466.c,1,falcon180b
mistral_7b-4458.c,1,mistral_7b
gpt4o_mini-6572.c,1,gpt4o_mini
mistral_7b-6089.c,0,mistral_7b
gpt4o_mini-29081.c,1,gpt4o_mini
mistral_7b-5988.c,1,mistral_7b
codellama_13b-7828.c,1,codellama_13b
mistral_7b-6043.c,0,mistral_7b
falcon180b-6709.c,0,falcon180b
falcon2-11B-4181.c,1,falcon2
llama2-13B-1500.c,0,llama2
mistral_7b-2318.c,0,mistral_7b
gemma7b-18078.c,1,gemma7b
gpt35-11215.c,0,gpt35
gemini_pro-31046.c,1,gemini_pro
gpt35-32891.c,0,gpt35
mistral_7b-7910.c,1,mistral_7b
falcon180b-46094.c,1,falcon180b
gpt4o_mini-959.c,1,gpt4o_mini
falcon180b-40148.c,1,falcon180b
gemma7b-42048.c,1,gemma7b
gemma7b-46438.c,0,gemma7b
falcon180b-46234.c,1,falcon180b
gpt4o_mini-25846.c,1,gpt4o_mini
llama2-13B-520.c,0,llama2
falcon180b-57579.c,0,falcon180b
llama2-13B-13396.c,0,llama2
falcon180b-33998.c,0,falcon180b
falcon180b-41732.c,0,falcon180b
gpt4o_mini-11315.c,0,gpt4o_mini
gemma7b-35591.c,0,gemma7b
gemma7b-109.c,0,gemma7b
gpt4o_mini-6612.c,0,gpt4o_mini
codellama_13b-629.c,1,codellama_13b
codellama_13b-4192.c,0,codellama_13b
gemma7b-38568.c,1,gemma7b
falcon180b-67844.c,1,falcon180b
gemma7b-28863.c,0,gemma7b
falcon180b-44628.c,1,falcon180b
mistral_7b-1572.c,1,mistral_7b
gpt4o_mini-5473.c,1,gpt4o_mini
gemma7b-22874.c,0,gemma7b
gpt4o_mini-13905.c,1,gpt4o_mini
gpt4o_mini-36937.c,0,gpt4o_mini
falcon2-11B-10708.c,0,falcon2
codellama_13b-8571.c,1,codellama_13b
llama2-13B-7625.c,1,llama2
gpt35-57962.c,0,gpt35
falcon2-11B-1163.c,0,falcon2
codellama_13b-4450.c,1,codellama_13b
falcon180b-7468.c,1,falcon180b
gemini_pro-27949.c,1,gemini_pro
falcon2-11B-4577.c,0,falcon2
gemma7b-39441.c,0,gemma7b
falcon180b-46225.c,0,falcon180b
falcon2-11B-2363.c,1,falcon2
falcon180b-68115.c,1,falcon180b
gpt4o_mini-8578.c,0,gpt4o_mini
gpt4o_mini-7237.c,0,gpt4o_mini
falcon180b-26305.c,0,falcon180b
gpt4o_mini-4903.c,1,gpt4o_mini
gemma7b-26954.c,1,gemma7b
falcon2-11B-10188.c,0,falcon2
falcon180b-69923.c,1,falcon180b
falcon180b-15359.c,0,falcon180b
gemma7b-35836.c,0,gemma7b
gpt35-14031.c,0,gpt35
codellama_13b-4878.c,1,codellama_13b
gpt4o_mini-38528.c,0,gpt4o_mini
gpt4o_mini-39083.c,1,gpt4o_mini
gpt4o_mini-27137.c,1,gpt4o_mini
codellama_13b-11740.c,1,codellama_13b
gemini_pro-528.c,1,gemini_pro
mistral_7b-1791.c,0,mistral_7b
gpt4o_mini-28291.c,1,gpt4o_mini
gemini_pro-3524.c,0,gemini_pro
llama2-13B-17123.c,1,llama2
falcon2-11B-91.c,1,falcon2
falcon2-11B-1232.c,0,falcon2
gemini_pro-35438.c,1,gemini_pro
codellama_13b-10460.c,1,codellama_13b
falcon2-11B-6868.c,1,falcon2
gemini_pro-337.c,1,gemini_pro
falcon180b-60872.c,0,falcon180b
gpt4o_mini-3926.c,0,gpt4o_mini
gemma7b-16873.c,0,gemma7b
gemini_pro-12566.c,1,gemini_pro
llama2-13B-7618.c,1,llama2
gemma7b-29804.c,0,gemma7b
gemma7b-42357.c,1,gemma7b
codellama_13b-10773.c,1,codellama_13b
gemma7b-40436.c,1,gemma7b
falcon180b-28008.c,1,falcon180b
llama2-13B-17317.c,0,llama2
mistral_7b-4875.c,0,mistral_7b
falcon180b-11040.c,0,falcon180b
llama2-13B-1849.c,1,llama2
llama2-13B-9143.c,0,llama2
mistral_7b-9400.c,0,mistral_7b
gemma7b-40764.c,0,gemma7b
mistral_7b-7345.c,0,mistral_7b
codellama_13b-8905.c,1,codellama_13b
falcon2-11B-7981.c,0,falcon2
gemini_pro-37353.c,0,gemini_pro
gpt4o_mini-213.c,0,gpt4o_mini
gemma7b-1072.c,1,gemma7b
mistral_7b-8551.c,1,mistral_7b
gpt35-30507.c,0,gpt35
gemini_pro-14394.c,0,gemini_pro
gpt35-26568.c,0,gpt35
gemma7b-16534.c,1,gemma7b
gemma7b-29027.c,0,gemma7b
gemini_pro-27423.c,1,gemini_pro
gpt35-31348.c,1,gpt35
gemma7b-35104.c,0,gemma7b
gpt35-74689.c,1,gpt35
gpt4o_mini-13630.c,1,gpt4o_mini
falcon2-11B-2507.c,0,falcon2
gpt4o_mini-17936.c,1,gpt4o_mini
gpt4o_mini-31551.c,1,gpt4o_mini
mistral_7b-529.c,0,mistral_7b
gemini_pro-18751.c,1,gemini_pro
gemini_pro-22896.c,0,gemini_pro
gpt4o_mini-36010.c,1,gpt4o_mini
falcon2-11B-6099.c,1,falcon2
falcon2-11B-3999.c,0,falcon2
llama2-13B-1375.c,1,llama2
gemini_pro-11232.c,1,gemini_pro
gemma7b-37384.c,0,gemma7b
gpt4o_mini-477.c,1,gpt4o_mini
gemma7b-21417.c,0,gemma7b
mistral_7b-8570.c,0,mistral_7b
gpt35-55495.c,1,gpt35
falcon2-11B-6087.c,0,falcon2
gpt4o_mini-16272.c,1,gpt4o_mini
falcon180b-70634.c,1,falcon180b
falcon180b-6982.c,0,falcon180b
gpt35-25411.c,0,gpt35
gemini_pro-27826.c,0,gemini_pro
gpt4o_mini-24616.c,0,gpt4o_mini
codellama_13b-4897.c,0,codellama_13b
codellama_13b-111.c,1,codellama_13b
falcon180b-12605.c,1,falcon180b
mistral_7b-9107.c,1,mistral_7b
falcon2-11B-4587.c,0,falcon2
falcon2-11B-10337.c,0,falcon2
gemma7b-17798.c,0,gemma7b
codellama_13b-2295.c,0,codellama_13b
falcon180b-57.c,1,falcon180b
gpt35-21574.c,1,gpt35
falcon180b-2299.c,1,falcon180b
mistral_7b-6693.c,1,mistral_7b
llama2-13B-18144.c,0,llama2
falcon2-11B-11270.c,1,falcon2
gpt4o_mini-32301.c,0,gpt4o_mini
falcon2-11B-8356.c,1,falcon2
codellama_13b-10628.c,0,codellama_13b
falcon2-11B-1545.c,1,falcon2
mistral_7b-9150.c,0,mistral_7b
codellama_13b-10541.c,0,codellama_13b
falcon2-11B-11591.c,0,falcon2
gpt35-38126.c,0,gpt35
gpt4o_mini-13219.c,1,gpt4o_mini
mistral_7b-8272.c,1,mistral_7b
llama2-13B-8916.c,0,llama2
gemma7b-12742.c,1,gemma7b
mistral_7b-1544.c,0,mistral_7b
llama2-13B-14766.c,0,llama2
falcon2-11B-5050.c,1,falcon2
falcon2-11B-5501.c,0,falcon2
falcon2-11B-2567.c,0,falcon2
gemini_pro-37869.c,0,gemini_pro
falcon180b-63310.c,0,falcon180b
llama2-13B-4977.c,1,llama2
gpt35-500.c,1,gpt35
gemini_pro-9159.c,1,gemini_pro
falcon180b-11020.c,1,falcon180b
llama2-13B-16773.c,0,llama2
falcon180b-4757.c,0,falcon180b
codellama_13b-2081.c,0,codellama_13b
codellama_13b-9395.c,0,codellama_13b
gemma7b-45948.c,0,gemma7b
gpt35-48442.c,1,gpt35
gemini_pro-1855.c,1,gemini_pro
falcon180b-27719.c,1,falcon180b
gemma7b-6946.c,1,gemma7b
gemma7b-547.c,0,gemma7b
gpt4o_mini-15749.c,1,gpt4o_mini
falcon2-11B-11911.c,1,falcon2
gemini_pro-9352.c,0,gemini_pro
gemini_pro-4594.c,0,gemini_pro
falcon180b-10651.c,1,falcon180b
mistral_7b-1817.c,0,mistral_7b
falcon2-11B-9248.c,1,falcon2
gemma7b-22846.c,1,gemma7b
llama2-13B-4668.c,1,llama2
mistral_7b-6869.c,0,mistral_7b
codellama_13b-6385.c,0,codellama_13b
gemini_pro-16431.c,0,gemini_pro
gemini_pro-5813.c,0,gemini_pro
gemma7b-737.c,0,gemma7b
gemma7b-11875.c,1,gemma7b
gpt35-27645.c,0,gpt35
llama2-13B-14315.c,0,llama2
mistral_7b-5964.c,0,mistral_7b
falcon180b-63936.c,0,falcon180b
mistral_7b-8503.c,1,mistral_7b
gpt35-76381.c,1,gpt35
gpt4o_mini-34726.c,0,gpt4o_mini
falcon2-11B-4664.c,1,falcon2
gpt4o_mini-4675.c,0,gpt4o_mini
mistral_7b-768.c,1,mistral_7b
falcon180b-46215.c,1,falcon180b
gpt4o_mini-17629.c,1,gpt4o_mini
falcon2-11B-1921.c,1,falcon2
falcon2-11B-7603.c,1,falcon2
falcon180b-16013.c,0,falcon180b
gemma7b-39635.c,1,gemma7b
gpt4o_mini-37081.c,1,gpt4o_mini
gemma7b-8497.c,0,gemma7b
gemini_pro-3873.c,0,gemini_pro
falcon180b-5921.c,1,falcon180b
codellama_13b-11849.c,0,codellama_13b
gpt4o_mini-25960.c,0,gpt4o_mini
falcon2-11B-7344.c,0,falcon2
gpt4o_mini-24466.c,0,gpt4o_mini
falcon2-11B-3861.c,1,falcon2
falcon180b-38219.c,0,falcon180b
llama2-13B-11416.c,0,llama2
llama2-13B-5860.c,0,llama2
gpt4o_mini-21029.c,1,gpt4o_mini
gemini_pro-180.c,1,gemini_pro
llama2-13B-11824.c,1,llama2
mistral_7b-9900.c,1,mistral_7b
gemma7b-16581.c,0,gemma7b
gpt35-5966.c,1,gpt35
falcon180b-46102.c,1,falcon180b
gpt4o_mini-23030.c,0,gpt4o_mini
gpt4o_mini-32447.c,1,gpt4o_mini
codellama_13b-5292.c,1,codellama_13b
gemma7b-36182.c,1,gemma7b
mistral_7b-78.c,1,mistral_7b
gpt35-34911.c,0,gpt35
falcon180b-60540.c,0,falcon180b
codellama_13b-9252.c,1,codellama_13b
codellama_13b-249.c,1,codellama_13b
mistral_7b-1436.c,1,mistral_7b
codellama_13b-10831.c,0,codellama_13b
mistral_7b-7482.c,0,mistral_7b
gemini_pro-10467.c,1,gemini_pro
llama2-13B-10241.c,1,llama2
falcon2-11B-11791.c,0,falcon2
gpt4o_mini-20817.c,0,gpt4o_mini
gemini_pro-13127.c,1,gemini_pro
gemma7b-10897.c,1,gemma7b
llama2-13B-18794.c,1,llama2
codellama_13b-6969.c,1,codellama_13b
gpt4o_mini-3488.c,1,gpt4o_mini
gpt4o_mini-32308.c,1,gpt4o_mini
gpt35-22809.c,0,gpt35
codellama_13b-3501.c,0,codellama_13b
gemma7b-7975.c,0,gemma7b
falcon2-11B-4687.c,0,falcon2
gemini_pro-39006.c,0,gemini_pro
gpt4o_mini-26761.c,0,gpt4o_mini
codellama_13b-31.c,0,codellama_13b
falcon180b-54139.c,0,falcon180b
falcon180b-48976.c,0,falcon180b
codellama_13b-11604.c,0,codellama_13b
codellama_13b-4430.c,1,codellama_13b
codellama_13b-842.c,1,codellama_13b
gemini_pro-16973.c,1,gemini_pro
falcon180b-44720.c,1,falcon180b
gpt4o_mini-35384.c,1,gpt4o_mini
falcon180b-5372.c,0,falcon180b
llama2-13B-5170.c,1,llama2
gemini_pro-20696.c,0,gemini_pro
mistral_7b-7347.c,0,mistral_7b
gpt4o_mini-6268.c,0,gpt4o_mini
falcon2-11B-8526.c,0,falcon2
llama2-13B-6581.c,0,llama2
gemini_pro-36844.c,0,gemini_pro
falcon180b-36975.c,0,falcon180b
codellama_13b-2486.c,0,codellama_13b
gemma7b-6565.c,0,gemma7b
codellama_13b-8512.c,1,codellama_13b
gpt35-13110.c,1,gpt35
falcon180b-58510.c,0,falcon180b
codellama_13b-4336.c,1,codellama_13b
gpt4o_mini-1466.c,1,gpt4o_mini
gpt35-73118.c,0,gpt35
falcon2-11B-4396.c,0,falcon2
falcon2-11B-1047.c,1,falcon2
mistral_7b-9171.c,1,mistral_7b
codellama_13b-10322.c,0,codellama_13b
gpt35-20775.c,1,gpt35
gemma7b-32435.c,1,gemma7b
gpt4o_mini-39606.c,0,gpt4o_mini
falcon180b-6613.c,1,falcon180b
gpt35-20086.c,0,gpt35
falcon2-11B-699.c,0,falcon2
gpt4o_mini-30766.c,0,gpt4o_mini
gemma7b-44589.c,1,gemma7b
gpt4o_mini-20455.c,0,gpt4o_mini
codellama_13b-3510.c,0,codellama_13b
codellama_13b-4597.c,1,codellama_13b
llama2-13B-5552.c,0,llama2
codellama_13b-5181.c,0,codellama_13b
gpt35-20592.c,0,gpt35
gpt35-30786.c,0,gpt35
falcon2-11B-6555.c,0,falcon2
gpt35-8699.c,0,gpt35
mistral_7b-552.c,0,mistral_7b
falcon2-11B-1843.c,0,falcon2
gemma7b-10274.c,0,gemma7b
gemma7b-34861.c,1,gemma7b
llama2-13B-18149.c,0,llama2
gpt35-22593.c,1,gpt35
falcon2-11B-2566.c,0,falcon2
llama2-13B-3837.c,1,llama2
llama2-13B-15193.c,1,llama2
falcon180b-29072.c,0,falcon180b
mistral_7b-5115.c,1,mistral_7b
falcon2-11B-6004.c,1,falcon2
codellama_13b-7574.c,1,codellama_13b
gpt35-6267.c,0,gpt35
falcon180b-65131.c,1,falcon180b
gemma7b-19012.c,0,gemma7b
llama2-13B-6264.c,0,llama2
mistral_7b-730.c,0,mistral_7b
gemma7b-40349.c,1,gemma7b
llama2-13B-1238.c,0,llama2
falcon180b-58994.c,0,falcon180b
falcon180b-31521.c,0,falcon180b
falcon2-11B-6245.c,1,falcon2
mistral_7b-3647.c,1,mistral_7b
gpt35-10778.c,0,gpt35
codellama_13b-1455.c,0,codellama_13b
gpt4o_mini-35642.c,0,gpt4o_mini
falcon180b-16266.c,0,falcon180b
codellama_13b-10327.c,1,codellama_13b
codellama_13b-9248.c,1,codellama_13b
llama2-13B-2877.c,1,llama2
mistral_7b-8918.c,1,mistral_7b
llama2-13B-13642.c,1,llama2
gemini_pro-31053.c,0,gemini_pro
codellama_13b-4136.c,1,codellama_13b
falcon180b-32604.c,0,falcon180b
falcon180b-37190.c,1,falcon180b
mistral_7b-786.c,1,mistral_7b
gpt4o_mini-30426.c,0,gpt4o_mini
codellama_13b-10236.c,0,codellama_13b
falcon2-11B-602.c,1,falcon2
mistral_7b-659.c,1,mistral_7b
gpt4o_mini-524.c,1,gpt4o_mini
mistral_7b-9610.c,1,mistral_7b
falcon2-11B-6860.c,0,falcon2
gemma7b-40111.c,1,gemma7b
gpt4o_mini-8280.c,1,gpt4o_mini
falcon2-11B-10368.c,0,falcon2
llama2-13B-16654.c,0,llama2
gpt35-7981.c,0,gpt35
gemma7b-22901.c,0,gemma7b
falcon2-11B-10748.c,1,falcon2
gemini_pro-35505.c,0,gemini_pro
mistral_7b-1370.c,1,mistral_7b
llama2-13B-5643.c,0,llama2
gemini_pro-7521.c,0,gemini_pro
codellama_13b-120.c,1,codellama_13b
codellama_13b-4259.c,0,codellama_13b
gpt4o_mini-32737.c,1,gpt4o_mini
falcon2-11B-11698.c,0,falcon2
codellama_13b-5234.c,0,codellama_13b
falcon2-11B-7451.c,1,falcon2
gpt4o_mini-7126.c,1,gpt4o_mini
llama2-13B-940.c,0,llama2
gpt4o_mini-17739.c,1,gpt4o_mini
gpt35-60934.c,0,gpt35
gpt35-70893.c,0,gpt35
gpt35-14289.c,1,gpt35
llama2-13B-4306.c,0,llama2
gemma7b-24541.c,0,gemma7b
gemma7b-24354.c,1,gemma7b
gpt35-37623.c,0,gpt35
codellama_13b-8998.c,0,codellama_13b
gpt4o_mini-27983.c,0,gpt4o_mini
falcon2-11B-8057.c,1,falcon2
codellama_13b-6586.c,0,codellama_13b
codellama_13b-7618.c,0,codellama_13b
llama2-13B-614.c,1,llama2
gpt4o_mini-17867.c,0,gpt4o_mini
mistral_7b-9470.c,1,mistral_7b
llama2-13B-4978.c,1,llama2
llama2-13B-14754.c,0,llama2
gpt4o_mini-6314.c,1,gpt4o_mini
llama2-13B-11811.c,0,llama2
llama2-13B-421.c,0,llama2
codellama_13b-2937.c,0,codellama_13b
falcon2-11B-10143.c,0,falcon2
mistral_7b-7564.c,0,mistral_7b
falcon180b-63375.c,1,falcon180b
mistral_7b-5185.c,0,mistral_7b
gemma7b-8938.c,1,gemma7b
gemini_pro-380.c,1,gemini_pro
falcon2-11B-6246.c,1,falcon2
gpt4o_mini-30189.c,0,gpt4o_mini
codellama_13b-10713.c,0,codellama_13b
gemma7b-7662.c,0,gemma7b
codellama_13b-9696.c,1,codellama_13b
llama2-13B-1164.c,1,llama2
llama2-13B-7084.c,1,llama2
gpt4o_mini-7976.c,0,gpt4o_mini
llama2-13B-9465.c,0,llama2
gpt4o_mini-2000.c,0,gpt4o_mini
gpt35-73714.c,1,gpt35
gemini_pro-5909.c,0,gemini_pro
gpt4o_mini-28389.c,0,gpt4o_mini
mistral_7b-3673.c,1,mistral_7b
falcon180b-28570.c,0,falcon180b
gpt4o_mini-37900.c,1,gpt4o_mini
gemini_pro-10316.c,0,gemini_pro
llama2-13B-10232.c,1,llama2
gpt4o_mini-37043.c,0,gpt4o_mini
llama2-13B-18278.c,0,llama2
codellama_13b-8244.c,1,codellama_13b
falcon180b-66407.c,0,falcon180b
gemma7b-25768.c,1,gemma7b
gemma7b-23797.c,1,gemma7b
llama2-13B-2379.c,0,llama2
